Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RegistrationPrio USIM,Chrome 126.0.0.0,,,2024-06-22 09:38:11,2024-06-22 09:39:35,1m - 24.064s,PASSED
,,,,,,,
Test Cases/Registration-USIM,Chrome 126.0.0.0,,,2024-06-22 09:38:11,2024-06-22 09:38:40,28.940s,PASSED
openBrowser(URL_Prioritas),Chrome 126.0.0.0,,,2024-06-22 09:38:12,2024-06-22 09:38:18,6.168s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,2024-06-22 09:38:18,2024-06-22 09:38:18,0.181s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-secondary""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:38:18,2024-06-22 09:38:21,2.070s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""price""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:21,2024-06-22 09:38:23,2.122s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:23,2024-06-22 09:38:23,0.714s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""w-100""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:23,2024-06-22 09:38:25,1.373s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""select-square""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:25,2024-06-22 09:38:26,1.003s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nama_lengkap""]), custName)",Chrome 126.0.0.0,,,2024-06-22 09:38:26,2024-06-22 09:38:27,1.421s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nomor_hp""]), contactNumber)",Chrome 126.0.0.0,,,2024-06-22 09:38:27,2024-06-22 09:38:29,1.649s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:38:29,2024-06-22 09:38:30,1.254s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""re_email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:38:30,2024-06-22 09:38:31,1.009s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:38:31,2024-06-22 09:38:32,0.736s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:32,2024-06-22 09:38:34,1.968s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:34,2024-06-22 09:38:35,1.158s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:35,2024-06-22 09:38:36,1.252s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:38:36,2024-06-22 09:38:37,1.136s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-22 09:38:37,2024-06-22 09:38:38,1.060s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:38,2024-06-22 09:38:40,1.149s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:40,2024-06-22 09:38:40,0.810s,PASSED
,,,,,,,
Test Cases/Registration-USIM,Chrome 126.0.0.0,,,2024-06-22 09:38:40,2024-06-22 09:39:08,27.596s,PASSED
openBrowser(URL_Prioritas),Chrome 126.0.0.0,,,2024-06-22 09:38:40,2024-06-22 09:38:46,5.466s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,2024-06-22 09:38:46,2024-06-22 09:38:46,0.135s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-secondary""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:38:46,2024-06-22 09:38:48,1.968s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""price""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:48,2024-06-22 09:38:50,2.057s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:50,2024-06-22 09:38:51,0.627s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""w-100""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:51,2024-06-22 09:38:52,1.493s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""select-square""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:52,2024-06-22 09:38:53,1.068s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nama_lengkap""]), custName)",Chrome 126.0.0.0,,,2024-06-22 09:38:53,2024-06-22 09:38:55,1.246s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nomor_hp""]), contactNumber)",Chrome 126.0.0.0,,,2024-06-22 09:38:55,2024-06-22 09:38:56,1.713s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:38:56,2024-06-22 09:38:58,1.314s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""re_email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:38:58,2024-06-22 09:38:59,0.999s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:38:59,2024-06-22 09:38:59,0.668s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-22 09:38:59,2024-06-22 09:39:01,2.245s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-22 09:39:01,2024-06-22 09:39:03,1.895s,PASSED
