Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:44:16,2024-06-22 09:44:17,0.688s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:17,2024-06-22 09:44:19,1.886s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:19,2024-06-22 09:44:20,1.185s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:20,2024-06-22 09:44:21,1.142s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:44:21,2024-06-22 09:44:23,1.271s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-22 09:44:23,2024-06-22 09:44:24,0.947s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:24,2024-06-22 09:44:24,0.565s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:24,2024-06-22 09:44:25,0.618s,PASSED
,,,,,,,
Test Cases/Registration-USIM,Chrome 126.0.0.0,,,2024-06-22 09:44:25,2024-06-22 09:44:50,25.407s,PASSED
openBrowser(URL_Prioritas),Chrome 126.0.0.0,,,2024-06-22 09:44:25,2024-06-22 09:44:30,4.700s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,2024-06-22 09:44:30,2024-06-22 09:44:30,0.116s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-secondary""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:44:30,2024-06-22 09:44:32,1.909s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""price""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:32,2024-06-22 09:44:33,1.851s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:33,2024-06-22 09:44:34,0.618s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""w-100""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:34,2024-06-22 09:44:35,1.404s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""select-square""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:35,2024-06-22 09:44:37,1.474s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nama_lengkap""]), custName)",Chrome 126.0.0.0,,,2024-06-22 09:44:37,2024-06-22 09:44:38,1.575s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nomor_hp""]), contactNumber)",Chrome 126.0.0.0,,,2024-06-22 09:44:38,2024-06-22 09:44:40,1.071s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:44:40,2024-06-22 09:44:41,1.241s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""re_email""]), email)",Chrome 126.0.0.0,,,2024-06-22 09:44:41,2024-06-22 09:44:42,0.987s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:44:42,2024-06-22 09:44:42,0.654s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:42,2024-06-22 09:44:45,2.068s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:45,2024-06-22 09:44:46,1.117s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:46,2024-06-22 09:44:47,1.148s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-22 09:44:47,2024-06-22 09:44:48,1.584s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-22 09:44:48,2024-06-22 09:44:49,0.613s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:49,2024-06-22 09:44:50,0.581s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-22 09:44:50,2024-06-22 09:44:50,0.674s,PASSED
