Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,21-06-2024 10:49:50,21-06-2024 10:49:51,0.416s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,21-06-2024 10:49:51,21-06-2024 10:49:53,1.994s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,21-06-2024 10:49:53,21-06-2024 10:49:54,1.188s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,21-06-2024 10:49:54,21-06-2024 10:49:55,0.716s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,21-06-2024 10:49:55,21-06-2024 10:49:57,1.907s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,21-06-2024 10:49:57,21-06-2024 10:49:57,0.606s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,21-06-2024 10:49:57,21-06-2024 10:49:58,0.692s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,21-06-2024 10:49:58,21-06-2024 10:49:59,0.645s,PASSED
,,,,,,,
Test Cases/Registration-USIM,Chrome 126.0.0.0,,,21-06-2024 10:49:59,21-06-2024 10:50:25,26.349s,PASSED
openBrowser(URL_Prioritas),Chrome 126.0.0.0,,,21-06-2024 10:49:59,21-06-2024 10:50:05,5.961s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,21-06-2024 10:50:05,21-06-2024 10:50:05,0.093s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-secondary""]), ""1"")",Chrome 126.0.0.0,,,21-06-2024 10:50:05,21-06-2024 10:50:07,1.903s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""price""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:07,21-06-2024 10:50:09,2.657s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:09,21-06-2024 10:50:10,0.660s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""w-100""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:10,21-06-2024 10:50:12,1.617s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""select-square""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:12,21-06-2024 10:50:13,1.134s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nama_lengkap""]), custName)",Chrome 126.0.0.0,,,21-06-2024 10:50:13,21-06-2024 10:50:14,1.019s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nomor_hp""]), contactNumber)",Chrome 126.0.0.0,,,21-06-2024 10:50:14,21-06-2024 10:50:15,0.957s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""email""]), email)",Chrome 126.0.0.0,,,21-06-2024 10:50:15,21-06-2024 10:50:16,0.863s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""re_email""]), email)",Chrome 126.0.0.0,,,21-06-2024 10:50:16,21-06-2024 10:50:16,0.878s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,21-06-2024 10:50:16,21-06-2024 10:50:17,0.516s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:17,21-06-2024 10:50:19,1.679s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:19,21-06-2024 10:50:20,1.657s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:20,21-06-2024 10:50:21,0.705s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,21-06-2024 10:50:21,21-06-2024 10:50:23,1.949s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,21-06-2024 10:50:23,21-06-2024 10:50:24,0.636s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:24,21-06-2024 10:50:24,0.664s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,21-06-2024 10:50:24,21-06-2024 10:50:25,0.760s,PASSED
