Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:43:24,2024-06-21 10:43:25,0.643s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:25,2024-06-21 10:43:27,2.275s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:27,2024-06-21 10:43:29,1.660s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:29,2024-06-21 10:43:30,1.266s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:43:30,2024-06-21 10:43:32,2.001s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-21 10:43:32,2024-06-21 10:43:33,0.677s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:33,2024-06-21 10:43:34,1.161s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:34,2024-06-21 10:43:35,0.805s,PASSED
,,,,,,,
Test Cases/Registration-USIM,Chrome 126.0.0.0,,,2024-06-21 10:43:35,2024-06-21 10:44:04,29.877s,PASSED
openBrowser(URL_Prioritas),Chrome 126.0.0.0,,,2024-06-21 10:43:35,2024-06-21 10:43:41,6.044s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,2024-06-21 10:43:41,2024-06-21 10:43:41,0.108s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-secondary""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:43:41,2024-06-21 10:43:43,2.036s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""price""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:43,2024-06-21 10:43:46,2.736s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:46,2024-06-21 10:43:46,0.627s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""w-100""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:46,2024-06-21 10:43:48,1.443s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""select-square""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:48,2024-06-21 10:43:49,1.436s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nama_lengkap""]), custName)",Chrome 126.0.0.0,,,2024-06-21 10:43:49,2024-06-21 10:43:51,1.818s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nomor_hp""]), contactNumber)",Chrome 126.0.0.0,,,2024-06-21 10:43:51,2024-06-21 10:43:53,1.948s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""email""]), email)",Chrome 126.0.0.0,,,2024-06-21 10:43:53,2024-06-21 10:43:54,1.351s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""re_email""]), email)",Chrome 126.0.0.0,,,2024-06-21 10:43:54,2024-06-21 10:43:55,1.008s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:43:55,2024-06-21 10:43:56,0.709s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:56,2024-06-21 10:43:58,2.197s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:58,2024-06-21 10:43:59,1.339s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:43:59,2024-06-21 10:44:00,0.646s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:44:00,2024-06-21 10:44:02,1.908s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-21 10:44:02,2024-06-21 10:44:03,0.610s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:03,2024-06-21 10:44:04,1.278s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:04,2024-06-21 10:44:04,0.605s,PASSED
,,,,,,,
Test Cases/Registration-USIM,Chrome 126.0.0.0,,,2024-06-21 10:44:05,2024-06-21 10:44:35,30.494s,PASSED
openBrowser(URL_Prioritas),Chrome 126.0.0.0,,,2024-06-21 10:44:05,2024-06-21 10:44:12,7.121s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,2024-06-21 10:44:12,2024-06-21 10:44:12,0.142s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-secondary""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:44:12,2024-06-21 10:44:14,1.987s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""price""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:14,2024-06-21 10:44:17,2.750s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:17,2024-06-21 10:44:17,0.670s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""w-100""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:17,2024-06-21 10:44:19,1.640s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""select-square""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:19,2024-06-21 10:44:20,1.296s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nama_lengkap""]), custName)",Chrome 126.0.0.0,,,2024-06-21 10:44:20,2024-06-21 10:44:21,1.355s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""nomor_hp""]), contactNumber)",Chrome 126.0.0.0,,,2024-06-21 10:44:21,2024-06-21 10:44:23,1.565s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""email""]), email)",Chrome 126.0.0.0,,,2024-06-21 10:44:23,2024-06-21 10:44:25,1.542s,PASSED
"setText(findTestObject(""input"", [""attr"":""@name"", ""val"":""re_email""]), email)",Chrome 126.0.0.0,,,2024-06-21 10:44:25,2024-06-21 10:44:26,0.979s,PASSED
"OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:44:26,2024-06-21 10:44:26,0.669s,PASSED
"SupportMethod.selectRandomlyListobject(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""location-list""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:26,2024-06-21 10:44:28,2.047s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary    mt""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:28,2024-06-21 10:44:30,1.323s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:30,2024-06-21 10:44:30,0.708s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""cursor-pointer""]), ""1"")",Chrome 126.0.0.0,,,2024-06-21 10:44:30,2024-06-21 10:44:32,1.727s,PASSED
"Keywords.OtherKeyword.selectObjectBasedOnIndex(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""d-flex justify-content-between""]), ""2"")",Chrome 126.0.0.0,,,2024-06-21 10:44:32,2024-06-21 10:44:33,0.785s,PASSED
"check(findTestObject(""div contains"", [""attr"":""@class"", ""val"":""checkbox""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:33,2024-06-21 10:44:34,1.283s,PASSED
"click(findTestObject(""btn contains"", [""attr"":""@class"", ""val"":""btn-primary""]))",Chrome 126.0.0.0,,,2024-06-21 10:44:34,2024-06-21 10:44:35,0.872s,PASSED
